offerId;address;postalCode;route;streetNumber;locality;lng;lat;investmentClass;assetClass;priceEuros;plotAreaSqm;netIncomeYearly;federalState;dealStatus
ZS8477;Hans-Dewitz-Ring 28, 21075 Hamburg;21075;Hans-Dewitz-Ring;28;Hamburg;9,94424;53,46065;core;APPARTMENTBUILDING;10900000;3493;0;Hamburg;QuickCheck
QR9265;Worphauser Landstra·e 1, 28865 Lilienthal;28865;Worphauser Landstra·e;1;Lilienthal;8,950157004;53,18492562;notassigned;BUILDINGPLOT;800000;5000;0;Niedersachsen;Offer
SJ7510;Pariser Stra·e 91, 40549 DÅsseldorf;40549;Pariser Stra·e;91;DÅsseldorf;6,72658;51,2327;development;RESIDENTIALANDCOMMERCIAL;160000000;2800;0;Nordrhein-Westfalen;Offer
DT6844;Europastra·e 22, 72622 NÅrtingen;72622;Europastra·e;22;NÅrtingen;9,33843;48,62862;core;RETIREMENTHOME;16500000;0;789477;Baden-WÅrttemberg;QuickCheck
JC2682;Heinrich-Wieland-Stra·e 99, 81735 MÅnchen;81735;Heinrich-Wieland-Stra·e;99;MÅnchen;11,64835;48,11267;development;APPARTMENTBUILDING;18300000;2250;0;Bayern;Offer
HX2038;Bahnhofstra·e 48, 03238 RÅckersdorf;03238;Bahnhofstra·e;48;RÅckersdorf;13,57168;51,56891;core;APPARTMENTBUILDING;2200000;4780;0;Brandenburg;Offer
SO3746;Friedrich-Engels-Stra·e 21, 03238 Finsterwalde;03238;Friedrich-Engels-Stra·e;21;Finsterwalde;13,71116;51,63519;opportunity;RESIDENTIALANDCOMMERCIAL;5300000;19200;0;Brandenburg;Offer
PY2411;Repsoldstra·e 27, 20097 Hamburg;20097;Repsoldstra·e;27;Hamburg;10,01221;53,55011;valueadded;HOTEL;27000000;1800;0;Hamburg;Offer
JJ8257;Dorfaue 14, 15711 Kînigs Wusterhausen;15711;Dorfaue;14;Kînigs Wusterhausen;13,64176;52,27358;core;APPARTMENTBUILDING;5500000;0;0;Brandenburg;Offer
MR1988;GÑrtnerstra·e 39, 20253 Hamburg;20253;GÑrtnerstra·e;39;Hamburg;9,96724;53,58271;development;HOTEL;36172500;0;0;Hamburg;Offer
IK7847;Genfer Stra·e 10, 60437 Frankfurt am Main;60437;Genfer Stra·e;10;Frankfurt am Main;8,65869;50,19152;core;OFFICEBUILDING;0;0;0;Hessen;Offer
HN2295;Freienwalder Stra·e 9, 16356 Werneuchen;16356;Freienwalder Stra·e;9;Werneuchen;13,74021;52,63262;core;SPECIALITYMARKETCENTER;0;8153;0;Brandenburg;Offer
YX2274;Landhausstra·e 11, 78056 Villingen-Schwenningen;78056;Landhausstra·e;11;Villingen-Schwenningen;8,54697;48,06342;development;DORMITORY;8295000;0;0;Baden-WÅrttemberg;Offer
CL2941;Teltower Damm 37, 14167 Berlin;14167;Teltower Damm;37;Berlin;13,2595192;52,4308464;core;RESIDENTIALANDCOMMERCIAL;23900000;6033;0;Berlin;LOI & Exclusivity
MZ2372;Gothaer Stra·e 22, 99094 Erfurt;99094;Gothaer Stra·e;22;Erfurt;10,98578;50,96004;core;SHOPPINGCENTER;30000000;48996;0;ThÅringen;Offer
AX3583;Marktstra·e 7, 99084 Erfurt;99084;Marktstra·e;7;Erfurt;11,02727;50,97775;core;RESIDENTIALANDCOMMERCIAL;23075900;0;0;ThÅringen;LOI & Exclusivity
HJ0798;Potsdamer Stra·e 1, 14532 Stahnsdorf;14532;Potsdamer Stra·e;1;Stahnsdorf;13,19291;52,36627;core;APPARTMENTBUILDING;2285000;1554;0;Brandenburg;Offer
YR4929;Karl-Marx-Stra·e 13, 03044 Cottbus;03044;Karl-Marx-Stra·e;13;Cottbus;14,32647;51,76308;core;DORMITORY;24050000;7604;1299853;Brandenburg;Offer
JC9612;Pankstra·e 71-75, 13357 Berlin, Deutschland;13357;Pankstra·e;71-75;Berlin;13,3745267;52,5482353;valueadded;RESIDENTIALANDCOMMERCIAL;6800000;0;0;Berlin;Offer
OI4424;Konradstra·e 52, 04315 Leipzig;04315;Konradstra·e;52;Leipzig;12,40797;51,34446;core;RESIDENTIALANDCOMMERCIAL;2850000;0;0;Sachsen;Offer
SB2446;Ostpreu·endamm 84, 12207 Berlin;12207;Ostpreu·endamm;84;Berlin;13,30426;52,4167;notassigned;BUILDINGPLOT;6000000;3539;0;Berlin;Offer
HR4782;Mittelstra·e 1, 58095 Hagen;58095;Mittelstra·e;1;Hagen;7,47622;51,35605;core;RESIDENTIALANDCOMMERCIAL;0;357;0;Nordrhein-Westfalen;Offer
XH4287;Mainzer Landstra·e 91, 60329 Frankfurt am Main;60329;Mainzer Landstra·e;91;Frankfurt am Main;8,66011;50,10907;core;RESIDENTIALANDCOMMERCIAL;4000000;302;0;Hessen;Offer
IT5210;Caroline-Herschel-Stra·e 4, 81829 MÅnchen, Germany;81829;Caroline-Herschel-Stra·e;4;MÅnchen;11,6937275;48,1295146;development;OFFICEBUILDING;0;0;0;Bayern;Offer
XF8439;Memmelsdorfer Stra·e 89, 96052 Bamberg;96052;Memmelsdorfer Stra·e;89;Bamberg;10,89682;49,90602;core;DORMITORY;19950000;2300;779362,32;Bayern;Offer
UW3868;Sternstra·e 36, 60318 Frankfurt am Main;60318;Sternstra·e;36;Frankfurt am Main;8,68231;50,12141;core;RESIDENTIALANDCOMMERCIAL;5600000;327;0;Hessen;Offer
HY3067;Reginhardstra·e 34, 13409 Berlin;13409;Reginhardstra·e;34;Berlin;13,37187;52,56084;core;OFFICEBUILDING;7500000;853;0;Berlin;Offer
CS2306;Gutenbergstra·e 2, 24558 Henstedt-Ulzburg;24558;Gutenbergstra·e;2;Henstedt-Ulzburg;9,9814254;53,8041918;valueadded;OTHERINDUSTRY;0;0;0;Schleswig-Holstein;Offer
HX6718;Am Reitplatz 1, 14624 Dallgow-Dîberitz;14624;Am Reitplatz;1;Dallgow-Dîberitz;13,07769;52,53792;core;APPARTMENTBUILDING;14000000;8428;0;Brandenburg;Offer
XT4558;Billstedter Hauptstra·e 106, 22117 Hamburg;22117;Billstedter Hauptstra·e;106;Hamburg;10,10875;53,53683;core;RESIDENTIALANDCOMMERCIAL;3390000;1013;0;Hamburg;Offer
UJ9858;Gersdorffstra·e 29, 45772 Marl;45772;Gersdorffstra·e;29;Marl;7,1325087;51,6688726;core;OTHERINDUSTRY;15000000;0;0;Nordrhein-Westfalen;Offer
AC8199;Reinhardtstra·e 58, 07318 Saalfeld/Saale;07318;Reinhardtstra·e;58;Saalfeld/Saale;11,36016;50,64134;core;SHOPPINGCENTER;7100000;5029;0;ThÅringen;Offer
QW2881;Cottbuser Stra·e 78, 15806 Zossen;15806;Cottbuser Stra·e;78;Zossen;13,47552;52,15931;notassigned;BUILDINGPLOT;1390000;6849;0;Brandenburg;Offer
QI6762;Nordplatz 6, 04105 Leipzig;04105;Nordplatz;6;Leipzig;12,37318;51,35263;core;APPARTMENTBUILDING;550000;1650;0;Sachsen;Offer
QT5014;GÅntzstra·e 28, 01307 Dresden;01307;GÅntzstra·e;28;Dresden;13,7578;51,05027;core;DORMITORY;18750000;6800;825000;Sachsen;Offer
VY2136;Marie-Curie-Stra·e 1, 30823 Garbsen;30823;Marie-Curie-Stra·e;1;Garbsen;9,610719138;52,42663801;core;DORMITORY;15000000;0;500000;Niedersachsen;Offer
SZ8208;MÅlheimer Stra·e 109b, 63075 Offenbach am Main;63075;MÅlheimer Stra·e;109b;Offenbach am Main;8,785625608;50,10503717;core;RESIDENTIALANDCOMMERCIAL;1600000;819;0;Hessen;Offer
KY8815;Frankensteiner Platz 24, 60594 Frankfurt am Main;60594;Frankensteiner Platz;24;Frankfurt am Main;8,69263;50,10645;core;RESIDENTIALANDCOMMERCIAL;8500000;324;0;Hessen;Offer
XL3174;Uersfeld 27, 52072 Aachen;52072;Uersfeld;27;Aachen;6,07037;50,82197;valueadded;OFFICEANDCOMMERCIAL;257300000;0;0;Nordrhein-Westfalen;Pre-Decision
IQ5192;Edvard-Grieg-Weg 5, 06124 Halle (Saale);06124;Edvard-Grieg-Weg;5;Halle (Saale);11,92734;51,47067;valueadded;RESIDENTIALANDCOMMERCIAL;12481700;0;0;Sachsen-Anhalt;Offer
HO6825;Ringberg 10, 98527 Suhl;98527;Ringberg;10;Suhl;10,7233;50,61702;core;HOTEL;14500000;48000000;0;ThÅringen;Offer
ZH6526;Brandenburgstra·e 1, 42389 Wuppertal;42389;Brandenburgstra·e;1;Wuppertal;7,243997462;51,27606192;notassigned;BUILDINGPLOT;2240000;9009;0;Nordrhein-Westfalen;Offer
MM1072;Bosestra·e 1, 34121 Kassel;34121;Bosestra·e;1;Kassel;9,48037;51,29974;notassigned;BUILDINGPLOT;0;44000;0;Hessen;Offer
CH3064;Wei·enseer Weg 76, 10369 Berlin;10369;Wei·enseer Weg;76;Berlin;13,47125;52,53748;notassigned;BUILDINGPLOT;15500000;7000;0;Berlin;Offer
QQ4546;Elbersufer 10, 58095 Hagen;58095;Elbersufer;10;Hagen;7,47743;51,35887;core;RESIDENTIALANDCOMMERCIAL;0;217;0;Nordrhein-Westfalen;Offer
ZV2645;Miersdorfer Stra·e 1, 15732 Schulzendorf;15732;Miersdorfer Stra·e;1;Schulzendorf;13,60141;52,34043;development;SPECIALITYMARKETCENTER;3200000;8093;0;Brandenburg;Offer
JF0540;Seestra·e 20, 13353 Berlin;13353;Seestra·e;20;Berlin;13,3457;52,5467;notassigned;BUILDINGPLOT;3500000;1036;0;Berlin;Offer
SE0304;Lise-Meitner-Stra·e 2, 10589 Berlin;10589;Lise-Meitner-Stra·e;2;Berlin;13,3055312;52,53316973;notassigned;BUILDINGPLOT;15000000;4846;0;Berlin;Offer
FD9925;Menzinger Stra·e 89, 80992 MÅnchen;80992;Menzinger Stra·e;89;MÅnchen;11,48837;48,16574;core;APPARTMENTBUILDING;5500000;0;0;Bayern;Offer
IP4163;Dahlenkampstra·e 3, 58095 Hagen;58095;Dahlenkampstra·e;3;Hagen;7,47582;51,35716;core;RESIDENTIALANDCOMMERCIAL;0;427;0;Nordrhein-Westfalen;Offer
CA0000;Wîrnitzstra·e 64, 90449 NÅrnberg;90449;Wîrnitzstra·e;64;NÅrnberg;11,0201;49,42561;development;APPARTMENTBUILDING;40800000;10000;0;Bayern;Offer
HI1299;Wilhelm-KÅlz-Stra·e 118, 14532 Stahnsdorf;14532;Wilhelm-KÅlz-Stra·e;118;Stahnsdorf;13,23528;52,39317;notassigned;BUILDINGPLOT;5000000;3800;0;Brandenburg;Offer
FW1910;Kaiserin-Augusta-Allee 31, 10589 Berlin, Deutschland;10589;Kaiserin-Augusta-Allee;31;Berlin;13,3144214;52,5259643;core;OFFICEBUILDING;0;10007;0;Berlin;Offer
GL3928;Hildesheimer Stra·e 34, 30169 Hannover;30169;Hildesheimer Stra·e;34;Hannover;9,74678;52,36447;core;HOTEL;60000000;0;2310000;Niedersachsen;QuickCheck
GU2731;Rembrandtstra·e 20, 12157 Berlin;12157;Rembrandtstra·e;20;Berlin;13,34285;52,4706;development;DORMITORY;14000000;1177;0;Berlin;QuickCheck
MX9134;Meiseneck 1, 51647 Gummersbach;51647;Meiseneck;1;Gummersbach;7,60158;51,02713;core;APPARTMENTBUILDING;10300000;10783;0;Nordrhein-Westfalen;Offer
EO5757;Hanns-Klemm-Stra·e 5, 71034 Bîblingen;71034;Hanns-Klemm-Stra·e;5;Bîblingen;8,99571;48,68418;core;OFFICEBUILDING;60000000;11396;0;Baden-WÅrttemberg;QuickCheck
QN6688;Hermannstra·e 49, 12049 Berlin;12049;Hermannstra·e;49;Berlin;13,42562;52,47824;development;APPARTMENTBUILDING;16000000;8741;0;Berlin;Offer
DF7125;Friedrich-Ludwig-Jahn-Stra·e 10, 91301 Forchheim;91301;Friedrich-Ludwig-Jahn-Stra·e;10;Forchheim;11,06453;49,71406;notassigned;BUILDINGPLOT;21500000;30547;0;Bayern;Offer
HC6554;Alt-Moabit 79, 10555 Berlin;10555;Alt-Moabit;79;Berlin;13,33492;52,52449;core;RESIDENTIALANDCOMMERCIAL;5200000;1269;0;Berlin;Offer
PK3781;Fischerstra·e 78, 67655 Kaiserslautern;67655;Fischerstra·e;78;Kaiserslautern;7,78438644;49,44228152;core;HOTEL;47500000;0;2462727;Rheinland-Pfalz;QuickCheck
JF8910;Bergstra·e 228, 45768 Marl, Deutschland;45768;Bergstra·e;228;Marl;7,0967384;51,6532923;development;SHOPPINGCENTER;100000000;0;0;Nordrhein-Westfalen;Offer
VW9987;Lehderstra·e 7, 13086 Berlin;13086;Lehderstra·e;7;Berlin;13,44635;52,54796;notassigned;BUILDINGPLOT;2200000;671;0;Berlin;Offer
OW4233;GlashÅtter Landstra·e 17, 22339 Hamburg;22339;GlashÅtter Landstra·e;17;Hamburg;10,04171;53,6498;development;APPARTMENTBUILDING;69000000;2000;0;Hamburg;Offer
HT3141;Landsberger Allee 366, 12681 Berlin;12681;Landsberger Allee;366;Berlin;13,51871;52,53491;core;OFFICEBUILDING;100000;54400;0;Berlin;Offer
JQ2491;Schatzbogen 31, 81829 MÅnchen;81829;Schatzbogen;31;MÅnchen;11,66697;48,13495;development;HOTEL;18500000;3015;1618320;Bayern;QuickCheck
ZP4300;Gau·stra·e 11, 58119 Hagen;58119;Gau·stra·e;11;Hagen;7,56875;51,34967;core;RESIDENTIALANDCOMMERCIAL;0;1139;0;Nordrhein-Westfalen;Offer
LB6502;Malmîer Stra·e 15, 10439 Berlin;10439;Malmîer Stra·e;15;Berlin;13,40299;52,55379;core;RESIDENTIALANDCOMMERCIAL;6500000;850;0;Berlin;Offer
EH2792;Kînigstra·e 39, 47051 Duisburg;47051;Kînigstra·e;39;Duisburg;6,77067;51,43273;core;SHOPPINGCENTER;125000000;12000;0;Nordrhein-Westfalen;Offer
QB6318;Dessauer Stra·e 10, 04129 Leipzig;04129;Dessauer Stra·e;10;Leipzig;12,38848;51,35771;notassigned;BUILDINGPLOT;6200000;2000;0;Sachsen;Offer
WN6304;Reinickendorfer Stra·e 89, 13347 Berlin;13347;Reinickendorfer Stra·e;89;Berlin;13,36828;52,54911;notassigned;BUILDINGPLOT;3500000;1045;0;Berlin;Offer
BB2200;Torgauer Stra·e 10, 04315 Leipzig;04315;Torgauer Stra·e;10;Leipzig;12,4121238;51,3428972;development;BUILDINGPLOT;700000;690;0;Sachsen;Offer
EK3260;Landhausstra·e 11, 78056 Villingen-Schwenningen;78056;Landhausstra·e;11;Villingen-Schwenningen;8,54697;48,06342;development;DORMITORY;8295000;2136;0;Baden-WÅrttemberg;Offer
KA2063;Rheinallee 69, 55118 Mainz;55118;Rheinallee;69;Mainz;8,26012;50,01256;core;APPARTMENTBUILDING;7000000;842;0;Rheinland-Pfalz;Offer
RP5946;Augsburger Stra·e 25, 10789 Berlin;10789;Augsburger Stra·e;25;Berlin;13,33538;52,5013;valueadded;RESIDENTIALANDCOMMERCIAL;15000000;1353;0;Berlin;Offer
RO4917;Delsterner Stra·e 74, 58091 Hagen;58091;Delsterner Stra·e;74;Hagen;7,50911;51,34252;core;RESIDENTIALANDCOMMERCIAL;0;1447;0;Nordrhein-Westfalen;Offer
AO4770;Rathausstra·e 20, 58095 Hagen;58095;Rathausstra·e;20;Hagen;7,47542;51,35827;core;RESIDENTIALANDCOMMERCIAL;0;389;0;Nordrhein-Westfalen;Offer
SI8011;Adlerstra·e 9, 12526 Berlin;12526;Adlerstra·e;9;Berlin;13,5764;52,39877;core;APPARTMENTBUILDING;2100000;0;0;Berlin;Offer
QX3811;Frankfurter Allee 69, 10247 Berlin;10247;Frankfurter Allee;69;Berlin;13,46784;52,51462;core;OFFICEANDCOMMERCIAL;13500000;0;0;Berlin;Offer
TQ2014;Riesaer Stra·e 102, 12627 Berlin;12627;Riesaer Stra·e;102;Berlin;13,62103;52,53037;core;SHOPPINGCENTER;8450000;6030;0;Berlin;Offer
BW1383;Klosterheider Stra·e 10, 16835 Lindow (Mark);16835;Klosterheider Stra·e;10;Lindow (Mark);12,97363;52,98902;valueadded;HOTEL;1050000;9000;0;Brandenburg;Offer
XV4096;Bahnhofstra·e 11, 71034 Bîblingen;71034;Bahnhofstra·e;11;Bîblingen;9,0083;48,68591;development;APPARTMENTBUILDING;54000000;0;0;Baden-WÅrttemberg;Offer
TZ1817;Alaunstra·e 78, 01099 Dresden;01099;Alaunstra·e;78;Dresden;13,75353;51,06863;core;APPARTMENTBUILDING;2075000;820;0;Sachsen;Offer
NV9505;Goethestra·e 13, 10623 Berlin;10623;Goethestra·e;13;Berlin;13,3185;52,50906;opportunity;APPARTMENTBUILDING;50000000;0;0;Berlin;Offer
AZ6622;Schînerlinder Stra·e 29, 13127 Berlin;13127;Schînerlinder Stra·e;29;Berlin;13,44383;52,63139;notassigned;BUILDINGPLOT;0;122000;0;Berlin;Offer
HF4412;Bahnhofstra·e (Wetzlar) 19A, 35576 Wetzlar;35576;Bahnhofstra·e (Wetzlar);19A;Wetzlar;8,50271;50,5631;core;SHOPPINGCENTER;37000000;16670;0;Hessen;Offer
JN1924;Hahnstra·e 30, 60528 Frankfurt am Main;60528;Hahnstra·e;30;Frankfurt am Main;8,63275;50,08287;development;OTHERLODGING;87397500;0;0;Hessen;Offer
AP5700;Tempelhofer Damm 145, 12099 Berlin;12099;Tempelhofer Damm;145;Berlin;13,38588;52,4655;core;RESIDENTIALANDCOMMERCIAL;25000000;2553;0;Berlin;Offer
QC1137;Friedberger Stra·e 173, 61118 Bad Vilbel;61118;Friedberger Stra·e;173;Bad Vilbel;8,74387;50,20356;valueadded;OFFICEBUILDING;21600000;11400;0;Hessen;Offer
CZ1670;Paulinenallee 49, 22769 Hamburg;22769;Paulinenallee;49;Hamburg;9,95043;53,56813;core;APPARTMENTBUILDING;5000000;753;0;Hamburg;Offer
DG1854;Braunsdorfer Stra·e 26, 01159 Dresden;01159;Braunsdorfer Stra·e;26;Dresden;13,69231;51,04737;core;APPARTMENTBUILDING;1400000;500;0;Sachsen;Offer
ME3298;Bundesallee 39, 10717 Berlin;10717;Bundesallee;39;Berlin;13,33054;52,48794;valueadded;OFFICEANDCOMMERCIAL;0;0;0;Berlin;Offer
JW5867;Keplerstra·e 2, 07549 Gera;07549;Keplerstra·e;2;Gera;12,07552;50,85524;valueadded;OFFICEBUILDING;16000000;129863;0;ThÅringen;Offer
EJ8441;Adlerstra·e 28, 90403 NÅrnberg;90403;Adlerstra·e;28;NÅrnberg;11,07537;49,452;core;RESIDENTIALANDCOMMERCIAL;0;475;0;Bayern;Offer
CQ2867;Wilhelm-Busch-Stra·e 48, 81477 MÅnchen;81477;Wilhelm-Busch-Stra·e;48;MÅnchen;11,50485;48,07919;core;APPARTMENTBUILDING;0;967;0;Bayern;Offer
AF8577;Piepenstockstra·e 9, 58119 Hagen;58119;Piepenstockstra·e;9;Hagen;7,58788;51,34784;core;APPARTMENTBUILDING;0;31238;0;Nordrhein-Westfalen;Offer
JN4534;Bismarckstra·e 26, 58089 Hagen;58089;Bismarckstra·e;26;Hagen;7,4589;51,35548;core;RESIDENTIALANDCOMMERCIAL;0;287;0;Nordrhein-Westfalen;Offer
FU9122;Mainzer Stra·e 24, 10715 Berlin;10715;Mainzer Stra·e;24;Berlin;13,3231;52,48007;core;RESIDENTIALANDCOMMERCIAL;0;1025;0;Berlin;Offer
ZR1238;Max-Urich-Stra·e 4, 13355 Berlin, Deutschland;13355;Max-Urich-Stra·e;4;Berlin;13,384137;52,5397196;core;OFFICEANDCOMMERCIAL;120000000;0;0;Berlin;Offer
YN5042;Heimfelder Stra·e 123, 21075 Hamburg;21075;Heimfelder Stra·e;123;Hamburg;9,93998;53,46049;valueadded;HOTEL;40000000;0;0;Hamburg;Offer
OT9975;Berliner Stra·e 48, 10713 Berlin;10713;Berliner Stra·e;48;Berlin;13,31761;52,48663;core;RESIDENTIALANDCOMMERCIAL;0;1452;0;Berlin;Offer
KK1455;Clarita-Bernhard-Stra·e 16, 81249 MÅnchen, Germany;81249;Clarita-Bernhard-Stra·e;16;MÅnchen;11,4098277;48,1383753;core;HOTEL;70711000;5237;3100000;Bayern;Successful closing
BN9860;Industriestra·e 9, 46395 Bocholt;46395;Industriestra·e;9;Bocholt;6,62622;51,83357;development;APPARTMENTBUILDING;0;14600;0;Nordrhein-Westfalen;Offer
VJ8687;An der GÅmpgesbrÅcke 9, 41564 Kaarst;41564;An der GÅmpgesbrÅcke;9;Kaarst;6,6357;51,21473;valueadded;OFFICEBUILDING;0;10918;0;Nordrhein-Westfalen;Offer
GC7725;Sonnenallee 215, 12059 Berlin;12059;Sonnenallee;215;Berlin;13,45535;52,47445;opportunity;COMMERCIALBUILDING;10050000;0;0;Berlin;Offer
IQ2582;Nîldnerstra·e 25, 10317 Berlin;10317;Nîldnerstra·e;25;Berlin;13,48169;52,50217;core;RESIDENTIALANDCOMMERCIAL;8200000;1210;0;Berlin;QuickCheck
MF1618;Stra·e des Friedens 10, 17094 Cîlpin;17094;Stra·e des Friedens;10;Cîlpin;13,43351;53,52021;valueadded;APPARTMENTBUILDING;1450000;4082;0;Mecklenburg-Vorpommern;Offer
LQ4730;MÅggelstra·e 29, 10247 Berlin;10247;MÅggelstra·e;29;Berlin;13,47168;52,51292;development;APPARTMENTBUILDING;0;999;0;Berlin;Offer
KL7515;Paulinenstra·e 50, 70178 Stuttgart;70178;Paulinenstra·e;50;Stuttgart;9,17042;48,77338;core;OFFICEBUILDING;0;1546;0;Baden-WÅrttemberg;Offer
UJ2568;Gartenfelder Stra·e 74A, 13599 Berlin;13599;Gartenfelder Stra·e;74A;Berlin;13,24332;52,54401;core;APPARTMENTBUILDING;25100000;5754;0;Berlin;LOI & Exclusivity
OW7833;GrÅneburgweg 14, 60322 Frankfurt am Main;60322;GrÅneburgweg;14;Frankfurt am Main;8,67293;50,1211;core;OFFICEBUILDING;225000000;7975;0;Hessen;Offer
LA5572;BlÅcherstra·e 35, 04159 Leipzig;04159;BlÅcherstra·e;35;Leipzig;12,33987;51,3699;core;APPARTMENTBUILDING;670000;0;0;Sachsen;LOI & Exclusivity
WU9368;Stubenrauchstra·e 22, 12161 Berlin;12161;Stubenrauchstra·e;22;Berlin;13,32441;52,4728;notassigned;RESIDENTIALANDCOMMERCIAL;0;1227;0;Berlin;Offer
ZB1980;Igelstra·e 1, 04329 Leipzig;04329;Igelstra·e;1;Leipzig;12,47215;51,35928;notassigned;BUILDINGPLOT;4500000;4786;0;Sachsen;Offer
PA9169;Siemensstra·e 4, 14482 Potsdam;14482;Siemensstra·e;4;Potsdam;13,09375;52,39076;opportunity;APPARTMENTBUILDING;5362703;0;0;Brandenburg;Offer
HN5895;Heimfelder Stra·e 123, 21075 Hamburg;21075;Heimfelder Stra·e;123;Hamburg;9,93998;53,46049;valueadded;HOTEL;40000000;10350;0;Hamburg;Offer
VE1471;Wriezener Stra·e 4, 13359 Berlin;13359;Wriezener Stra·e;4;Berlin;13,38863;52,55637;core;APPARTMENTBUILDING;4850000;1148;0;Berlin;Offer
NT3856;Schnellerstra·e 66, 12439 Berlin;12439;Schnellerstra·e;66;Berlin;13,52625;52,45248;notassigned;BUILDINGPLOT;2200000;608;0;Berlin;Offer
LP2621;Strandstra·e 7, 18211 Nienhagen;18211;Strandstra·e;7;Nienhagen;11,95355;54,15998;core;HOTEL;3100000;2752;0;Mecklenburg-Vorpommern;Offer
TK7378;Grafenberger Allee 293, 40237 DÅsseldorf;40237;Grafenberger Allee;293;DÅsseldorf;6,81987;51,23532;notassigned;BUILDINGPLOT;0;0;0;Nordrhein-Westfalen;Offer
JE8331;Gothaer Stra·e 22, 99094 Erfurt;99094;Gothaer Stra·e;22;Erfurt;10,98578;50,96004;opportunity;RETAILSTORE;30000000;0;1500000;ThÅringen;Offer
FN6167;Gîtelstra·e 145, 13595 Berlin;13595;Gîtelstra·e;145;Berlin;13,20337;52,52418;core;APPARTMENTBUILDING;8300000;3790;0;Berlin;Offer
DO2248;Schlo·platz 2A, 04827 Machern;04827;Schlo·platz;2A;Machern;12,63001;51,36075;core;RESIDENTIALANDCOMMERCIAL;3860000;2045;0;Sachsen;Offer
WH8068;Bohlswarfer Weg 2, 26419 Schortens;26419;Bohlswarfer Weg;2;Schortens;7,96712;53,53947;valueadded;OTHERINDUSTRY;4525000;0;0;Niedersachsen;Offer
AM1632;Dorfaue 24, 15745 Wildau;15745;Dorfaue;24;Wildau;13,61426;52,32078;development;DORMITORY;8835000;2180;345000;Brandenburg;Offer
SK1259;Medienallee 26, 85774 Unterfîhring;85774;Medienallee;26;Unterfîhring;11,65683;48,19147;core;OFFICEBUILDING;125000000;26492;0;Bayern;Offer
ZM6442;Goethestra·e 23, 08060 Zwickau;08060;Goethestra·e;23;Zwickau;12,4652;50,72208;core;APPARTMENTBUILDING;1600000;1000;0;Sachsen;Offer
ZW4754;MÅggelstra·e 28, 10247 Berlin;10247;MÅggelstra·e;28;Berlin;13,47164;52,51281;valueadded;APPARTMENTBUILDING;1;0;0;Berlin;Offer
GN9676;Pallaswiesenstra·e 180, 64293 Darmstadt;64293;Pallaswiesenstra·e;180;Darmstadt;8,63143;49,88388;valueadded;OFFICEBUILDING;8800000;3732;0;Hessen;Offer
GZ5267;Kantstra·e 110, 10627 Berlin;10627;Kantstra·e;110;Berlin;13,30568;52,50657;notassigned;APPARTMENTBUILDING;0;0;0;Berlin;Offer
UA6365;Heimstra·e 15, 10965 Berlin;10965;Heimstra·e;15;Berlin;13,39696;52,48718;core;RESIDENTIALANDCOMMERCIAL;4000000;680;0;Berlin;Offer
OM6911;GÑrtnerstra·e 23, 10245 Berlin;10245;GÑrtnerstra·e;23;Berlin;13,46102;52,51146;core;RESIDENTIALANDCOMMERCIAL;4550000;586;0;Berlin;Offer
BQ6648;Hillmannplatz 20, 28195 Bremen;28195;Hillmannplatz;20;Bremen;8,8093;53,08031;core;HOTEL;92000;0;4600000;Bremen;Offer
MN2002;Alt-Moabit 35, 10555 Berlin;10555;Alt-Moabit;35;Berlin;13,33462;52,52481;core;RESIDENTIALANDCOMMERCIAL;8300000;521;0;Berlin;Offer
UZ4336;Zschochersche Stra·e 60, 04229 Leipzig;04229;Zschochersche Stra·e;60;Leipzig;12,33535;51,32712;core;APPARTMENTBUILDING;980000;0;0;Sachsen;LOI & Exclusivity
DX1051;Schandauer Stra·e 96, 01277 Dresden;01277;Schandauer Stra·e;96;Dresden;13,80823;51,03807;development;APPARTMENTBUILDING;3995000;905;0;Sachsen;Offer
BK1013;Theodor-Heuss-Allee 112, 60486 Frankfurt am Main;60486;Theodor-Heuss-Allee;112;Frankfurt am Main;8,62984;50,1162;core;OFFICEBUILDING;140000000;5254;0;Hessen;Offer
ND1098;Johannes-Rau-Allee 1, 45889 Gelsenkirchen;45889;Johannes-Rau-Allee;1;Gelsenkirchen;7,09102;51,54105;notassigned;BUILDINGPLOT;3200000;4125;0;Nordrhein-Westfalen;Offer
WC1842;Bochumer Stra·e 24, 04357 Leipzig;04357;Bochumer Stra·e;24;Leipzig;12,40698;51,37478;core;APPARTMENTBUILDING;1700000;1140;0;Sachsen;Offer
JI7228;Wilkestra·e 2, 13507 Berlin;13507;Wilkestra·e;2;Berlin;13,2752;52,58845;core;RETIREMENTHOME;69530000;0;2530960;Berlin;QuickCheck
GW1199;Pausaer Stra·e 284, 08525 Plauen;08525;Pausaer Stra·e;284;Plauen;12,11064;50,52601;opportunity;WAREHOUSE;22000000;0;2580000;Sachsen;Offer
XB3332;An der Autobahn 3, 64646 Heppenheim (Bergstra·e);64646;An der Autobahn;3;Heppenheim (Bergstra·e);8,613013704;49,632635;core;OFFICEANDCOMMERCIAL;4300000;4500;0;Hessen;Offer
